customer_id,signup_date,cohort_month,last_purchase_date,days_since_last_purchase,num_purchases,avg_order_value_inr,total_spent_inr,support_tickets,last_support_date,region,segment,is_churned_180d
CUST110875,2022-10-02,2022-10,2025-03-17,184.0,3,371.0,1113,1,2023-09-16,Other,Mid-Value,1
CUST110876,2025-05-18,2025-05,2025-07-01,78.0,6,166.0,996,0,,Mumbai,Low-Value,0
CUST110877,2025-02-04,2025-02,2025-07-29,50.0,1,185.0,185,0,,Delhi,Low-Value,0
CUST110878,2023-03-19,2023-03,2023-10-20,698.0,1,243.0,243,0,,Kolkata,Low-Value,1
CUST110879,2025-04-26,2025-04,2025-07-30,49.0,2,405.0,810,1,2025-07-25,Bengaluru,Low-Value,0
CUST110880,2024-01-06,2024-01,2025-06-15,94.0,3,455.0,1365,1,2025-08-16,Delhi,Mid-Value,0
CUST110881,2023-07-23,2023-07,,,0,345.0,0,0,,Pune,Low-Value,1
CUST110882,2022-09-21,2022-09,,,0,220.0,0,0,,Chennai,Low-Value,1
CUST110883,2025-06-28,2025-06,2025-08-12,36.0,4,400.0,1600,0,,Bengaluru,Mid-Value,0
CUST110884,2024-05-14,2024-05,2024-08-16,397.0,2,77.0,154,0,,Delhi,Low-Value,1
CUST110885,2022-06-02,2022-06,,,0,153.0,0,0,,Hyderabad,Low-Value,1
CUST110886,2025-01-31,2025-01,2025-04-01,169.0,2,235.0,470,1,2025-08-31,Hyderabad,Low-Value,0
CUST110887,2023-06-07,2023-06,2025-03-20,181.0,3,138.0,414,1,2023-09-11,Hyderabad,Low-Value,1
CUST110888,2023-06-18,2023-06,2024-12-16,275.0,2,339.0,678,0,,Chennai,Low-Value,1
CUST110889,2024-02-21,2024-02,,,0,138.0,0,0,,Delhi,Low-Value,1
CUST110890,2025-08-23,2025-08,2025-08-29,19.0,3,1588.0,4764,0,,Pune,Mid-Value,0
CUST110891,2022-12-01,2022-12,2025-07-04,75.0,4,126.0,504,0,,Chennai,Low-Value,0
CUST110892,2024-03-30,2024-03,,,0,1352.0,0,0,,Mumbai,Low-Value,1
CUST110893,2024-07-23,2024-07,2024-08-23,390.0,3,81.0,243,0,,Pune,Low-Value,1
CUST110894,2022-06-20,2022-06,2022-09-10,1103.0,4,2006.0,8024,0,,Hyderabad,High-Value,1
CUST110895,2023-06-05,2023-06,,,0,644.0,0,0,,Hyderabad,Low-Value,1
CUST110896,2024-05-21,2024-05,2024-09-01,381.0,4,760.0,3040,0,,Bengaluru,Mid-Value,1
CUST110897,2022-10-21,2022-10,2022-11-25,1027.0,4,135.0,540,0,,Hyderabad,Low-Value,1
CUST110898,2025-01-02,2025-01,2025-03-14,187.0,1,312.0,312,0,,Bengaluru,Low-Value,1
CUST110899,2023-02-22,2023-02,2023-12-28,629.0,2,328.0,656,0,,Bengaluru,Low-Value,1
CUST110900,2022-05-25,2022-05,2023-09-20,728.0,2,372.0,744,0,,Mumbai,Low-Value,1
CUST110901,2025-07-13,2025-07,2025-08-06,42.0,2,1117.0,2234,0,,Delhi,Mid-Value,0
CUST110902,2023-07-06,2023-07,2025-04-26,144.0,4,701.0,2804,0,,Bengaluru,Mid-Value,0
CUST110903,2025-07-20,2025-07,2025-07-25,54.0,1,353.0,353,0,,Other,Low-Value,0
CUST110904,2025-08-15,2025-08,2025-08-25,23.0,4,897.0,3588,0,,Delhi,Mid-Value,0
CUST110905,2023-01-30,2023-01,,,0,1040.0,0,0,,Pune,Low-Value,1
CUST110906,2024-02-02,2024-02,2024-05-24,481.0,5,256.0,1280,0,,Kolkata,Mid-Value,1
CUST110907,2025-02-28,2025-02,2025-06-25,84.0,4,250.0,1000,0,,Hyderabad,Low-Value,0
CUST110908,2025-08-19,2025-08,2025-08-20,28.0,3,2274.0,6822,1,2025-08-21,Mumbai,High-Value,0
CUST110909,2024-11-13,2024-11,,,0,333.0,0,1,2025-04-27,Kolkata,Low-Value,1
CUST110910,2025-05-23,2025-05,2025-07-06,73.0,2,241.0,482,0,,Pune,Low-Value,0
CUST110911,2022-12-02,2022-12,,,0,357.0,0,1,2024-03-04,Delhi,Low-Value,1
CUST110912,2024-05-09,2024-05,2025-07-10,69.0,2,953.0,1906,0,,Other,Mid-Value,0
CUST110913,2022-11-11,2022-11,2023-10-10,708.0,4,717.0,2868,1,2024-01-03,Chennai,Mid-Value,1
CUST110914,2023-10-10,2023-10,2024-05-12,493.0,2,365.0,730,0,,Bengaluru,Low-Value,1
CUST110915,2024-06-07,2024-06,2025-08-27,21.0,3,658.0,1974,0,,Delhi,Mid-Value,0
CUST110916,2024-02-16,2024-02,2024-05-21,484.0,1,493.0,493,0,,Chennai,Low-Value,1
CUST110917,2022-02-23,2022-02,,,0,360.0,0,0,,Chennai,Low-Value,1
CUST110918,2025-05-21,2025-05,2025-05-23,117.0,2,317.0,634,0,,Hyderabad,Low-Value,0
CUST110919,2023-05-22,2023-05,2025-07-27,52.0,2,454.0,908,2,2024-04-01,Bengaluru,Low-Value,0
CUST110920,2022-06-08,2022-06,2023-04-09,892.0,1,289.0,289,0,,Chennai,Low-Value,1
CUST110921,2023-07-08,2023-07,2025-04-26,144.0,2,427.0,854,1,2025-03-30,Delhi,Low-Value,0
CUST110922,2022-09-13,2022-09,2023-08-21,758.0,4,388.0,1552,0,,Hyderabad,Mid-Value,1
CUST110923,2024-12-24,2024-12,2025-07-11,68.0,4,126.0,504,0,,Chennai,Low-Value,0
CUST110924,2022-08-14,2022-08,2024-07-27,417.0,4,264.0,1056,0,,Hyderabad,Mid-Value,1
CUST110925,2025-01-28,2025-01,2025-07-16,63.0,5,328.0,1640,1,2025-06-06,Bengaluru,Mid-Value,0
CUST110926,2024-04-13,2024-04,,,0,1786.0,0,0,,Pune,Low-Value,1
CUST110927,2022-05-16,2022-05,,,0,355.0,0,1,2025-07-17,Bengaluru,Low-Value,1
CUST110928,2023-11-06,2023-11,2023-11-30,657.0,4,502.0,2008,0,,Hyderabad,Mid-Value,1
CUST110929,2025-08-04,2025-08,2025-08-06,42.0,2,2255.0,4510,0,,Hyderabad,Mid-Value,0
CUST110930,2022-07-02,2022-07,2024-03-13,553.0,3,114.0,342,1,2023-05-30,Other,Low-Value,1
CUST110931,2024-01-14,2024-01,,,0,118.0,0,0,,Mumbai,Low-Value,1
CUST110932,2023-11-15,2023-11,2024-06-05,469.0,2,216.0,432,1,2024-10-31,Delhi,Low-Value,1
CUST110933,2023-07-14,2023-07,2024-11-14,307.0,3,309.0,927,0,,Mumbai,Low-Value,1
CUST110934,2022-10-27,2022-10,,,0,335.0,0,0,,Bengaluru,Low-Value,1
CUST110935,2023-04-08,2023-04,,,0,268.0,0,0,,Pune,Low-Value,1
CUST110936,2023-07-15,2023-07,2024-04-23,512.0,3,150.0,450,1,2024-06-12,Other,Low-Value,1
CUST110937,2022-01-21,2022-01,2024-12-03,288.0,6,879.0,5274,0,,Other,High-Value,1
CUST110938,2022-07-20,2022-07,2023-08-18,761.0,3,281.0,843,0,,Hyderabad,Low-Value,1
CUST110939,2024-02-12,2024-02,2024-04-10,525.0,5,1041.0,5205,0,,Hyderabad,High-Value,1
CUST110940,2023-04-01,2023-04,2024-12-17,274.0,4,179.0,716,1,2023-11-15,Pune,Low-Value,1
CUST110941,2024-02-15,2024-02,2024-09-03,379.0,2,1935.0,3870,0,,Hyderabad,Mid-Value,1
CUST110942,2022-08-04,2022-08,2022-08-14,1130.0,5,106.0,530,0,,Delhi,Low-Value,1
CUST110943,2022-09-10,2022-09,2025-01-08,252.0,1,399.0,399,0,,Delhi,Low-Value,1
CUST110944,2022-12-26,2022-12,,,0,182.0,0,0,,Chennai,Low-Value,1
CUST110945,2024-12-14,2024-12,2025-08-11,37.0,5,415.0,2075,1,2025-05-02,Hyderabad,Mid-Value,0
CUST110946,2023-09-20,2023-09,2023-12-13,644.0,3,184.0,552,0,,Bengaluru,Low-Value,1
CUST110947,2025-04-20,2025-04,,,0,73.0,0,0,,Delhi,Low-Value,1
CUST110948,2024-09-29,2024-09,2025-01-14,246.0,1,216.0,216,0,,Hyderabad,Low-Value,1
CUST110949,2022-07-15,2022-07,2025-05-03,137.0,5,1446.0,7230,0,,Other,High-Value,0
CUST110950,2024-12-19,2024-12,2025-02-04,225.0,4,181.0,724,1,2025-07-29,Kolkata,Low-Value,1
CUST110951,2023-12-16,2023-12,2025-08-30,18.0,3,606.0,1818,0,,Hyderabad,Mid-Value,0
CUST110952,2025-03-17,2025-03,,,0,405.0,0,1,2025-08-24,Chennai,Low-Value,1
CUST110953,2023-08-01,2023-08,,,0,280.0,0,0,,Mumbai,Low-Value,1
CUST110954,2025-02-03,2025-02,,,0,2069.0,0,0,,Bengaluru,Low-Value,1
CUST110955,2023-07-10,2023-07,,,0,314.0,0,0,,Bengaluru,Low-Value,1
CUST110956,2025-05-29,2025-05,,,0,462.0,0,0,,Chennai,Low-Value,1
CUST110957,2022-07-22,2022-07,2023-03-14,918.0,2,432.0,864,0,,Pune,Low-Value,1
CUST110958,2022-04-09,2022-04,,,0,1422.0,0,0,,Kolkata,Low-Value,1
CUST110959,2022-12-16,2022-12,2023-05-13,858.0,4,122.0,488,0,,Bengaluru,Low-Value,1
CUST110960,2023-10-14,2023-10,2024-11-24,297.0,1,2429.0,2429,1,2025-07-26,Chennai,Mid-Value,1
CUST110961,2024-03-08,2024-03,,,0,1360.0,0,0,,Delhi,Low-Value,1
CUST110962,2023-01-06,2023-01,2023-02-24,936.0,3,555.0,1665,0,,Mumbai,Mid-Value,1
CUST110963,2023-12-08,2023-12,2024-05-10,495.0,3,662.0,1986,0,,Bengaluru,Mid-Value,1
CUST110964,2024-12-24,2024-12,2025-06-29,80.0,6,336.0,2016,0,,Hyderabad,Mid-Value,0
CUST110965,2025-02-03,2025-02,2025-03-13,188.0,5,455.0,2275,0,,Bengaluru,Mid-Value,1
CUST110966,2025-05-02,2025-05,,,0,565.0,0,0,,Delhi,Low-Value,1
CUST110967,2024-04-04,2024-04,2024-07-31,413.0,1,195.0,195,0,,Chennai,Low-Value,1
CUST110968,2024-09-03,2024-09,2024-12-18,273.0,2,1360.0,2720,1,2024-09-07,Hyderabad,Mid-Value,1
CUST110969,2025-04-28,2025-04,2025-05-18,122.0,2,483.0,966,0,,Mumbai,Low-Value,0
CUST110970,2022-09-19,2022-09,2023-05-18,853.0,2,452.0,904,0,,Hyderabad,Low-Value,1
CUST110971,2023-06-15,2023-06,2025-05-18,122.0,2,202.0,404,0,,Delhi,Low-Value,0
CUST110972,2022-01-20,2022-01,2024-08-19,394.0,6,1028.0,6168,0,,Pune,High-Value,1
CUST110973,2024-11-17,2024-11,2025-06-14,95.0,4,389.0,1556,0,,Pune,Mid-Value,0
CUST110974,2022-11-15,2022-11,2024-03-06,560.0,3,265.0,795,0,,Pune,Low-Value,1
CUST110975,2022-09-16,2022-09,2023-06-28,812.0,2,169.0,338,0,,Pune,Low-Value,1
CUST110976,2022-10-20,2022-10,2023-02-06,954.0,1,355.0,355,1,2025-04-17,Delhi,Low-Value,1
CUST110977,2024-02-15,2024-02,,,0,158.0,0,0,,Bengaluru,Low-Value,1
CUST110978,2025-03-08,2025-03,2025-04-06,164.0,4,532.0,2128,0,,Chennai,Mid-Value,0
CUST110979,2023-07-02,2023-07,2025-03-13,188.0,5,750.0,3750,1,2025-07-26,Chennai,Mid-Value,1
CUST110980,2022-04-19,2022-04,2022-10-18,1065.0,4,295.0,1180,0,,Hyderabad,Mid-Value,1
CUST110981,2025-08-02,2025-08,2025-08-05,43.0,1,487.0,487,0,,Bengaluru,Low-Value,0
CUST110982,2024-01-29,2024-01,2024-05-23,482.0,4,1071.0,4284,1,2024-11-29,Hyderabad,Mid-Value,1
CUST110983,2023-05-26,2023-05,2024-06-20,454.0,2,351.0,702,0,,Mumbai,Low-Value,1
CUST110984,2025-05-31,2025-05,2025-07-21,58.0,4,371.0,1484,1,2025-06-17,Bengaluru,Mid-Value,0
CUST110985,2024-05-06,2024-05,2024-06-28,446.0,1,405.0,405,1,2025-02-26,Pune,Low-Value,1
CUST110986,2024-07-26,2024-07,2024-09-30,352.0,2,284.0,568,0,,Hyderabad,Low-Value,1
CUST110987,2023-01-10,2023-01,2025-08-02,46.0,4,305.0,1220,0,,Bengaluru,Mid-Value,0
CUST110988,2024-06-17,2024-06,2024-09-17,365.0,1,218.0,218,0,,Pune,Low-Value,1
CUST110989,2023-12-26,2023-12,,,0,569.0,0,0,,Other,Low-Value,1
CUST110990,2024-08-17,2024-08,2024-09-07,375.0,3,381.0,1143,1,2025-06-24,Chennai,Mid-Value,1
CUST110991,2024-10-25,2024-10,2024-12-25,266.0,7,651.0,4557,1,2024-11-05,Pune,Mid-Value,1
CUST110992,2023-08-11,2023-08,2025-05-04,136.0,4,914.0,3656,0,,Hyderabad,Mid-Value,0
CUST110993,2023-07-19,2023-07,2025-07-26,53.0,3,174.0,522,0,,Kolkata,Low-Value,0
CUST110994,2024-05-26,2024-05,2024-06-11,463.0,1,207.0,207,0,,Mumbai,Low-Value,1
CUST110995,2024-12-02,2024-12,2025-07-18,61.0,3,702.0,2106,0,,Chennai,Mid-Value,0
CUST110996,2023-04-14,2023-04,2023-08-31,748.0,2,329.0,658,0,,Mumbai,Low-Value,1
CUST110997,2023-09-18,2023-09,2024-09-03,379.0,3,430.0,1290,0,,Delhi,Mid-Value,1
CUST110998,2025-07-25,2025-07,2025-08-27,21.0,3,431.0,1293,0,,Bengaluru,Mid-Value,0
CUST110999,2022-06-28,2022-06,2024-12-10,281.0,2,189.0,378,0,,Delhi,Low-Value,1
CUST111000,2023-09-18,2023-09,2024-05-29,476.0,5,605.0,3025,0,,Bengaluru,Mid-Value,1
CUST111001,2024-04-12,2024-04,,,0,492.0,0,1,2024-11-25,Bengaluru,Low-Value,1
CUST111002,2023-10-03,2023-10,,,0,180.0,0,0,,Bengaluru,Low-Value,1
CUST111003,2022-07-04,2022-07,2023-08-13,766.0,2,353.0,706,0,,Bengaluru,Low-Value,1
CUST111004,2025-07-23,2025-07,2025-08-31,17.0,2,370.0,740,1,2025-08-09,Bengaluru,Low-Value,0
CUST111005,2022-06-12,2022-06,2023-08-24,755.0,1,734.0,734,0,,Other,Low-Value,1
CUST111006,2022-06-07,2022-06,2022-08-21,1123.0,3,1031.0,3093,0,,Mumbai,Mid-Value,1
CUST111007,2023-05-07,2023-05,2024-03-02,564.0,7,401.0,2807,0,,Delhi,Mid-Value,1
CUST111008,2022-07-11,2022-07,2023-08-09,770.0,1,105.0,105,0,,Delhi,Low-Value,1
CUST111009,2022-12-05,2022-12,2024-02-19,576.0,6,721.0,4326,0,,Bengaluru,Mid-Value,1
CUST111010,2025-03-24,2025-03,,,0,2341.0,0,0,,Hyderabad,Low-Value,1
CUST111011,2022-04-28,2022-04,2024-06-14,460.0,3,716.0,2148,1,2024-12-26,Hyderabad,Mid-Value,1
CUST111012,2022-06-23,2022-06,2024-05-13,492.0,2,324.0,648,0,,Kolkata,Low-Value,1
CUST111013,2023-08-09,2023-08,2024-03-09,557.0,1,556.0,556,1,2024-01-02,Hyderabad,Low-Value,1
CUST111014,2025-02-08,2025-02,2025-06-25,84.0,5,765.0,3825,0,,Bengaluru,Mid-Value,0
CUST111015,2024-10-06,2024-10,2024-10-12,340.0,3,442.0,1326,1,2025-08-18,Pune,Mid-Value,1
CUST111016,2022-01-22,2022-01,2023-01-23,968.0,1,1155.0,1155,0,,Kolkata,Mid-Value,1
CUST111017,2024-05-18,2024-05,2025-01-06,254.0,3,163.0,489,0,,Hyderabad,Low-Value,1
CUST111018,2024-11-07,2024-11,2025-04-10,160.0,3,292.0,876,0,,Delhi,Low-Value,0
CUST111019,2022-10-07,2022-10,2023-05-07,864.0,6,582.0,3492,0,,Delhi,Mid-Value,1
CUST111020,2024-09-09,2024-09,2024-11-24,297.0,3,705.0,2115,1,2025-04-07,Mumbai,Mid-Value,1
CUST111021,2024-10-16,2024-10,,,0,260.0,0,0,,Mumbai,Low-Value,1
CUST111022,2024-11-20,2024-11,2025-04-13,157.0,1,281.0,281,0,,Hyderabad,Low-Value,0
CUST111023,2024-12-26,2024-12,2025-02-09,220.0,1,237.0,237,1,2025-04-13,Other,Low-Value,1
CUST111024,2022-09-13,2022-09,2023-04-06,895.0,2,222.0,444,0,,Hyderabad,Low-Value,1
CUST111025,2024-04-10,2024-04,,,0,611.0,0,0,,Bengaluru,Low-Value,1
CUST111026,2022-01-29,2022-01,2022-08-01,1143.0,5,392.0,1960,0,,Mumbai,Mid-Value,1
CUST111027,2025-06-16,2025-06,2025-07-22,57.0,1,1139.0,1139,0,,Bengaluru,Mid-Value,0
CUST111028,2023-01-25,2023-01,2023-02-17,943.0,2,168.0,336,0,,Bengaluru,Low-Value,1
CUST111029,2022-01-15,2022-01,,,0,356.0,0,1,2025-05-07,Hyderabad,Low-Value,1
CUST111030,2024-05-20,2024-05,2025-06-28,81.0,2,727.0,1454,0,,Delhi,Mid-Value,0
CUST111031,2024-12-30,2024-12,2025-05-21,119.0,3,531.0,1593,0,,Bengaluru,Mid-Value,0
CUST111032,2023-12-08,2023-12,2025-01-15,245.0,2,168.0,336,2,2024-10-14,Other,Low-Value,1
CUST111033,2023-05-16,2023-05,2025-02-14,215.0,1,1014.0,1014,3,2023-07-19,Hyderabad,Mid-Value,1
CUST111034,2024-12-17,2024-12,2025-02-26,203.0,5,436.0,2180,1,2025-07-29,Hyderabad,Mid-Value,1
CUST111035,2025-06-01,2025-06,2025-07-14,65.0,2,1870.0,3740,0,,Hyderabad,Mid-Value,0
CUST111036,2022-03-28,2022-03,2022-04-14,1252.0,3,363.0,1089,0,,Delhi,Mid-Value,1
CUST111037,2025-05-28,2025-05,,,0,1019.0,0,0,,Chennai,Low-Value,1
CUST111038,2024-07-07,2024-07,,,0,303.0,0,0,,Delhi,Low-Value,1
CUST111039,2022-12-12,2022-12,2024-07-24,420.0,5,334.0,1670,0,,Pune,Mid-Value,1
CUST111040,2024-12-08,2024-12,2025-05-24,116.0,2,599.0,1198,0,,Delhi,Mid-Value,0
CUST111041,2023-04-06,2023-04,2023-08-21,758.0,5,103.0,515,0,,Hyderabad,Low-Value,1
CUST111042,2022-12-25,2022-12,2023-05-27,844.0,7,80.0,560,1,2024-08-03,Bengaluru,Low-Value,1
CUST111043,2022-06-03,2022-06,2024-01-11,615.0,2,235.0,470,0,,Bengaluru,Low-Value,1
CUST111044,2024-01-22,2024-01,2025-02-09,220.0,6,143.0,858,0,,Pune,Low-Value,1
CUST111045,2022-10-01,2022-10,,,0,66.0,0,0,,Mumbai,Low-Value,1
CUST111046,2024-11-18,2024-11,2025-01-22,238.0,4,731.0,2924,1,2025-06-08,Pune,Mid-Value,1
CUST111047,2023-12-25,2023-12,,,0,214.0,0,0,,Hyderabad,Low-Value,1
CUST111048,2022-04-15,2022-04,2022-05-20,1216.0,4,306.0,1224,0,,Chennai,Mid-Value,1
CUST111049,2024-05-15,2024-05,2025-07-19,60.0,2,451.0,902,0,,Mumbai,Low-Value,0
CUST111050,2024-10-11,2024-10,,,0,604.0,0,0,,Hyderabad,Low-Value,1
CUST111051,2024-02-16,2024-02,2024-09-01,381.0,3,506.0,1518,0,,Hyderabad,Mid-Value,1
CUST111052,2022-12-16,2022-12,2024-12-02,289.0,5,474.0,2370,1,2024-04-25,Bengaluru,Mid-Value,1
CUST111053,2024-02-04,2024-02,2025-02-13,216.0,1,587.0,587,0,,Kolkata,Low-Value,1
CUST111054,2022-08-20,2022-08,2024-08-05,408.0,5,270.0,1350,1,2022-10-03,Delhi,Mid-Value,1
CUST111055,2023-11-24,2023-11,,,0,228.0,0,0,,Mumbai,Low-Value,1
CUST111056,2023-05-27,2023-05,2025-06-03,106.0,6,63.0,378,0,,Kolkata,Low-Value,0
CUST111057,2025-01-09,2025-01,2025-04-16,154.0,2,672.0,1344,0,,Bengaluru,Mid-Value,0
CUST111058,2022-08-30,2022-08,2023-01-12,979.0,2,233.0,466,0,,Bengaluru,Low-Value,1
CUST111059,2023-08-18,2023-08,2025-06-18,91.0,5,1972.0,9860,0,,Delhi,High-Value,0
CUST111060,2023-09-05,2023-09,2023-09-06,742.0,4,728.0,2912,0,,Delhi,Mid-Value,1
CUST111061,2024-09-16,2024-09,,,0,863.0,0,0,,Bengaluru,Low-Value,1
CUST111062,2023-08-25,2023-08,2024-03-31,535.0,2,710.0,1420,0,,Mumbai,Mid-Value,1
CUST111063,2023-06-27,2023-06,,,0,617.0,0,0,,Hyderabad,Low-Value,1
CUST111064,2023-03-13,2023-03,2025-03-14,187.0,2,590.0,1180,1,2024-10-08,Hyderabad,Mid-Value,1
CUST111065,2022-01-05,2022-01,2025-03-15,186.0,3,636.0,1908,0,,Pune,Mid-Value,1
CUST111066,2025-07-16,2025-07,2025-08-23,25.0,3,464.0,1392,1,2025-07-16,Mumbai,Mid-Value,0
CUST111067,2025-03-10,2025-03,2025-06-06,103.0,3,246.0,738,0,,Bengaluru,Low-Value,0
CUST111068,2024-03-17,2024-03,2024-07-26,418.0,1,157.0,157,2,2025-06-28,Bengaluru,Low-Value,1
CUST111069,2023-03-22,2023-03,2025-05-27,113.0,3,566.0,1698,1,2024-01-30,Delhi,Mid-Value,0
CUST111070,2023-09-17,2023-09,2025-08-28,20.0,4,1134.0,4536,0,,Other,Mid-Value,0
CUST111071,2025-08-09,2025-08,2025-08-27,21.0,2,365.0,730,0,,Chennai,Low-Value,0
CUST111072,2024-11-21,2024-11,2025-08-02,46.0,4,455.0,1820,0,,Other,Mid-Value,0
CUST111073,2022-03-14,2022-03,2022-04-17,1249.0,3,141.0,423,0,,Hyderabad,Low-Value,1
CUST111074,2024-08-06,2024-08,,,0,281.0,0,0,,Hyderabad,Low-Value,1
CUST111075,2025-06-19,2025-06,2025-07-01,78.0,3,151.0,453,2,2025-08-21,Mumbai,Low-Value,0
CUST111076,2024-09-26,2024-09,2025-01-21,239.0,4,160.0,640,0,,Bengaluru,Low-Value,1
CUST111077,2022-04-28,2022-04,2024-11-12,309.0,3,437.0,1311,0,,Other,Mid-Value,1
CUST111078,2023-12-30,2023-12,2024-04-29,506.0,1,385.0,385,0,,Hyderabad,Low-Value,1
CUST111079,2022-01-13,2022-01,,,0,758.0,0,0,,Hyderabad,Low-Value,1
CUST111080,2025-06-14,2025-06,2025-07-02,77.0,2,745.0,1490,1,2025-07-16,Mumbai,Mid-Value,0
CUST111081,2024-07-31,2024-07,2024-12-19,272.0,3,201.0,603,0,,Chennai,Low-Value,1
CUST111082,2023-11-04,2023-11,2024-05-17,488.0,5,86.0,430,0,,Mumbai,Low-Value,1
CUST111083,2023-09-04,2023-09,2024-11-11,310.0,2,189.0,378,0,,Hyderabad,Low-Value,1
CUST111084,2023-12-26,2023-12,2024-12-27,264.0,4,228.0,912,0,,Chennai,Low-Value,1
CUST111085,2022-08-08,2022-08,2024-06-06,468.0,4,627.0,2508,0,,Other,Mid-Value,1
CUST111086,2022-01-11,2022-01,2025-01-20,240.0,3,658.0,1974,0,,Kolkata,Mid-Value,1
CUST111087,2023-12-18,2023-12,2024-12-27,264.0,3,389.0,1167,0,,Kolkata,Mid-Value,1
CUST111088,2023-01-17,2023-01,2024-02-17,578.0,6,729.0,4374,0,,Kolkata,Mid-Value,1
CUST111089,2024-04-03,2024-04,,,0,3133.0,0,0,,Chennai,Low-Value,1
CUST111090,2023-12-28,2023-12,2024-11-06,315.0,2,367.0,734,0,,Kolkata,Low-Value,1
CUST111091,2022-01-19,2022-01,2022-10-12,1071.0,3,335.0,1005,1,2025-03-09,Hyderabad,Mid-Value,1
CUST111092,2022-07-27,2022-07,,,0,206.0,0,1,2024-07-16,Hyderabad,Low-Value,1
CUST111093,2024-06-01,2024-06,2024-09-17,365.0,4,521.0,2084,0,,Hyderabad,Mid-Value,1
CUST111094,2024-10-04,2024-10,2024-10-17,335.0,4,1002.0,4008,0,,Delhi,Mid-Value,1
CUST111095,2023-02-09,2023-02,2023-11-01,686.0,1,271.0,271,1,2025-01-11,Bengaluru,Low-Value,1
CUST111096,2022-06-23,2022-06,2022-11-23,1029.0,1,295.0,295,0,,Hyderabad,Low-Value,1
CUST111097,2024-12-19,2024-12,2025-03-08,193.0,6,266.0,1596,0,,Hyderabad,Mid-Value,1
CUST111098,2024-11-19,2024-11,2024-12-02,289.0,2,161.0,322,0,,Hyderabad,Low-Value,1
CUST111099,2022-11-11,2022-11,2023-08-26,753.0,1,449.0,449,1,2024-06-15,Delhi,Low-Value,1
CUST111100,2024-04-21,2024-04,2024-12-23,268.0,2,462.0,924,0,,Hyderabad,Low-Value,1
CUST111101,2022-09-11,2022-09,2022-12-30,992.0,3,390.0,1170,1,2024-12-19,Kolkata,Mid-Value,1
CUST111102,2024-09-25,2024-09,2025-04-29,141.0,1,1757.0,1757,0,,Other,Mid-Value,0
CUST111103,2022-01-15,2022-01,,,0,556.0,0,2,2023-08-02,Mumbai,Low-Value,1
CUST111104,2022-11-15,2022-11,2023-03-21,911.0,3,165.0,495,1,2023-01-31,Delhi,Low-Value,1
CUST111105,2023-05-28,2023-05,2024-06-01,473.0,2,669.0,1338,0,,Bengaluru,Mid-Value,1
CUST111106,2023-04-09,2023-04,,,0,307.0,0,1,2024-09-11,Delhi,Low-Value,1
CUST111107,2024-08-21,2024-08,2025-07-01,78.0,3,310.0,930,0,,Pune,Low-Value,0
CUST111108,2024-03-20,2024-03,2024-09-01,381.0,6,351.0,2106,0,,Bengaluru,Mid-Value,1
CUST111109,2024-02-06,2024-02,2025-06-10,99.0,3,321.0,963,0,,Other,Low-Value,0
CUST111110,2023-09-05,2023-09,2024-04-28,507.0,4,501.0,2004,0,,Bengaluru,Mid-Value,1
CUST111111,2024-01-17,2024-01,2025-08-09,39.0,3,2191.0,6573,0,,Bengaluru,High-Value,0
CUST111112,2024-05-27,2024-05,,,0,300.0,0,0,,Pune,Low-Value,1
CUST111113,2023-01-09,2023-01,2024-05-29,476.0,2,433.0,866,0,,Delhi,Low-Value,1
CUST111114,2025-01-03,2025-01,2025-03-15,186.0,4,487.0,1948,0,,Hyderabad,Mid-Value,1
CUST111115,2023-07-06,2023-07,2023-09-05,743.0,1,268.0,268,0,,Kolkata,Low-Value,1
CUST111116,2022-08-11,2022-08,,,0,293.0,0,2,2023-09-11,Delhi,Low-Value,1
CUST111117,2024-06-17,2024-06,2024-09-10,372.0,2,893.0,1786,0,,Chennai,Mid-Value,1
CUST111118,2024-06-18,2024-06,2025-04-20,150.0,4,268.0,1072,0,,Hyderabad,Mid-Value,0
CUST111119,2022-11-28,2022-11,2024-08-23,390.0,2,198.0,396,2,2025-02-26,Pune,Low-Value,1
CUST111120,2022-10-14,2022-10,2023-02-16,944.0,5,1680.0,8400,1,2025-08-11,Kolkata,High-Value,1
CUST111121,2023-12-26,2023-12,,,0,154.0,0,0,,Other,Low-Value,1
CUST111122,2024-06-07,2024-06,2025-01-19,241.0,5,818.0,4090,0,,Mumbai,Mid-Value,1
CUST111123,2022-01-12,2022-01,2022-07-05,1170.0,5,343.0,1715,0,,Delhi,Mid-Value,1
CUST111124,2024-01-06,2024-01,2025-03-22,179.0,1,153.0,153,0,,Chennai,Low-Value,0
CUST111125,2023-02-11,2023-02,2024-04-22,513.0,2,298.0,596,0,,Hyderabad,Low-Value,1
CUST111126,2022-08-15,2022-08,2022-09-29,1084.0,2,337.0,674,0,,Bengaluru,Low-Value,1
CUST111127,2023-01-24,2023-01,2024-03-21,545.0,2,109.0,218,1,2025-06-09,Bengaluru,Low-Value,1
CUST111128,2023-08-07,2023-08,2024-03-27,539.0,5,568.0,2840,0,,Other,Mid-Value,1
CUST111129,2022-03-24,2022-03,2022-12-15,1007.0,2,524.0,1048,1,2023-12-03,Hyderabad,Mid-Value,1
